passenger1_id,completed,passenger_cancelled,Time,P-Cancel Rate,Ride Rate
6527017,3,1,1,0.25,0.21
6527122,9,2,1,0.18,0.64
6527705,1,1,2,0.50,0.07
6528482,17,1,1,0.06,1.21
6528485,3,1,1,0.25,0.21
6528911,6,1,1,0.14,0.43
6529105,7,1,1,0.13,0.50
6529290,2,1,1,0.33,0.14
6529330,5,2,5,0.29,0.36
6529785,2,1,1,0.33,0.14
6529804,6,1,1,0.14,0.43
6530453,22,11,1,0.33,1.57
6531130,4,2,1,0.33,0.29
6531598,2,4,1,0.67,0.14
6531602,4,2,1,0.33,0.29
6534354,8,5,1,0.38,0.57
6534431,0,1,1,1.00,0.00
6534978,1,2,2,0.67,0.07
6535040,3,2,1,0.40,0.21
6536225,0,1,1,1.00,0.00
6536566,1,2,2,0.67,0.07
6537678,0,1,1,1.00,0.00
6538672,8,1,1,0.11,0.57
6538888,1,1,2,0.50,0.07
6538893,2,1,1,0.33,0.14
6539210,19,3,1,0.14,1.36
6540849,5,1,5,0.17,0.36
6541402,16,1,2,0.06,1.14
6541471,4,1,1,0.20,0.29
6541923,12,1,1,0.08,0.86
6542458,13,3,3,0.19,0.93
6542546,8,2,1,0.20,0.57
6542686,3,1,1,0.25,0.21
6542704,2,1,1,0.33,0.14
6542708,1,1,2,0.50,0.07
6543335,3,2,1,0.40,0.21
6543735,4,2,1,0.33,0.29
6544391,1,2,2,0.67,0.07
6544429,6,1,1,0.14,0.43
6545168,4,4,1,0.50,0.29
6545224,9,2,1,0.18,0.64
6545323,1,1,2,0.50,0.07
6545444,5,4,5,0.44,0.36
6545536,4,1,1,0.20,0.29
6545574,1,1,2,0.50,0.07
6546126,10,5,2,0.33,0.71
6547044,4,3,1,0.43,0.29
6547612,6,1,1,0.14,0.43
6548475,11,1,1,0.08,0.79
6548735,8,2,1,0.20,0.57
6548983,1,1,2,0.50,0.07
6549262,13,2,3,0.13,0.93
6550096,7,1,1,0.13,0.50
6551515,1,2,2,0.67,0.07
6551852,1,1,2,0.50,0.07
6551853,11,4,1,0.27,0.79
6552676,19,2,1,0.10,1.36
6553416,3,1,1,0.25,0.21
6553451,0,1,1,1.00,0.00
6553529,4,1,1,0.20,0.29
6554538,0,1,1,1.00,0.00
6555564,0,1,1,1.00,0.00
6555849,0,1,1,1.00,0.00
6556136,4,1,1,0.20,0.29
6556483,1,1,2,0.50,0.07
6557260,15,2,1,0.12,1.07
6558903,3,3,1,0.50,0.21
6559402,3,1,1,0.25,0.21
6559812,3,2,1,0.40,0.21
6560035,1,1,2,0.50,0.07
6561182,15,2,1,0.12,1.07
6561468,6,1,1,0.14,0.43
6561599,3,1,1,0.25,0.21
6563528,0,2,1,1.00,0.00
6564131,2,1,1,0.33,0.14
6564175,14,2,1,0.13,1.00
6564195,7,1,1,0.13,0.50
6564369,1,1,2,0.50,0.07
6564784,0,1,1,1.00,0.00
6565291,7,2,1,0.22,0.50
6565403,3,1,1,0.25,0.21
6565615,0,2,1,1.00,0.00
6565783,1,2,2,0.67,0.07
6566150,0,2,1,1.00,0.00
6566916,4,1,1,0.20,0.29
6567082,1,7,2,0.88,0.07
6567476,1,1,2,0.50,0.07
6567526,7,4,1,0.36,0.50
6567549,12,2,1,0.14,0.86
6567587,3,1,1,0.25,0.21
6567909,1,1,2,0.50,0.07
6567935,5,2,5,0.29,0.36
6568098,0,1,1,1.00,0.00
6568269,2,1,1,0.33,0.14
6568492,1,1,2,0.50,0.07
6568932,16,8,2,0.33,1.14
6569896,7,3,1,0.30,0.50
6570137,4,2,1,0.33,0.29
6570343,6,1,1,0.14,0.43
6570496,10,2,2,0.17,0.71
6570555,10,4,2,0.29,0.71
6570631,2,2,1,0.50,0.14
6570636,2,1,1,0.33,0.14
6570640,0,3,1,1.00,0.00
6570671,13,2,3,0.13,0.93
6570835,7,2,1,0.22,0.50
6571075,4,4,1,0.50,0.29
6571131,6,1,1,0.14,0.43
6571305,3,1,1,0.25,0.21
6571353,3,1,1,0.25,0.21
6571358,9,2,1,0.18,0.64
6571395,10,2,2,0.17,0.71
6571813,20,7,7,0.26,1.43
6571863,8,1,1,0.11,0.57
6571881,5,1,5,0.17,0.36
6572034,4,1,1,0.20,0.29
6572098,21,3,3,0.13,1.50
6572301,4,1,1,0.20,0.29
6573309,5,1,5,0.17,0.36
6573420,1,1,2,0.50,0.07
6573723,0,1,1,1.00,0.00
6573749,0,1,1,1.00,0.00
6573799,0,2,1,1.00,0.00
6573896,1,1,2,0.50,0.07
6575000,2,2,1,0.50,0.14
6575367,1,1,2,0.50,0.07
6576558,0,1,1,1.00,0.00
6577180,4,1,1,0.20,0.29
6577581,1,4,2,0.80,0.07
6577859,0,1,1,1.00,0.00
6578044,4,1,1,0.20,0.29
6578431,0,1,1,1.00,0.00
6578504,0,1,1,1.00,0.00
6578782,12,8,1,0.40,0.86
6579299,5,2,5,0.29,0.36
6579850,7,1,1,0.13,0.50
6580736,2,1,1,0.33,0.14
6580917,15,6,1,0.29,1.07
6581436,14,4,1,0.22,1.00
6581665,0,1,1,1.00,0.00
6582383,12,2,1,0.14,0.86
6582463,3,2,1,0.40,0.21
6582558,1,2,2,0.67,0.07
6582765,1,1,2,0.50,0.07
6582792,0,1,1,1.00,0.00
6582893,0,1,1,1.00,0.00
6583020,1,1,2,0.50,0.07
6583091,18,2,2,0.10,1.29
6583722,1,3,2,0.75,0.07
6584127,2,1,1,0.33,0.14
6584854,1,2,2,0.67,0.07
6585123,2,1,1,0.33,0.14
6585185,3,1,1,0.25,0.21
6585201,7,2,1,0.22,0.50
6585399,0,1,1,1.00,0.00
6585790,1,1,2,0.50,0.07
6585833,8,1,1,0.11,0.57
6585932,13,1,3,0.07,0.93
6585997,1,1,2,0.50,0.07
6586162,2,1,1,0.33,0.14
6586756,0,1,1,1.00,0.00
6586872,16,1,2,0.06,1.14
6586921,8,2,1,0.20,0.57
6587677,2,3,1,0.60,0.14
6588542,12,1,1,0.08,0.86
6588628,6,7,1,0.54,0.43
6589291,2,1,1,0.33,0.14
6589915,0,1,1,1.00,0.00
6590206,1,1,2,0.50,0.07
6590272,15,14,1,0.48,1.07
6590319,3,2,1,0.40,0.21
6590480,7,1,1,0.13,0.50
6591303,9,1,1,0.10,0.64
6591335,12,1,1,0.08,0.86
6591937,1,2,2,0.67,0.07
6592536,5,1,5,0.17,0.36
6594040,12,1,1,0.08,0.86
6594761,7,2,1,0.22,0.50
6595140,23,1,1,0.04,1.64
6597329,1,1,2,0.50,0.07
6597795,7,1,1,0.13,0.50
6597863,3,4,1,0.57,0.21
6598286,0,1,1,1.00,0.00
6598641,7,2,1,0.22,0.50
6599359,0,1,1,1.00,0.00
6600068,1,3,2,0.75,0.07
6600472,1,1,2,0.50,0.07
6600787,11,2,1,0.15,0.79
6601766,10,1,2,0.09,0.71
6602855,6,3,1,0.33,0.43
6602999,0,1,1,1.00,0.00
6603090,11,3,1,0.21,0.79
6603111,2,1,1,0.33,0.14
6603112,1,1,2,0.50,0.07
6603648,11,2,1,0.15,0.79
6603691,3,1,1,0.25,0.21
6603725,1,1,2,0.50,0.07
6604268,7,4,1,0.36,0.50
6604730,8,1,1,0.11,0.57
6604882,0,1,1,1.00,0.00
6604912,2,1,1,0.33,0.14
6605259,2,1,1,0.33,0.14
6606547,0,2,1,1.00,0.00
6607006,9,4,1,0.31,0.64
6607829,0,1,1,1.00,0.00
6607870,3,1,1,0.25,0.21
6608258,10,1,2,0.09,0.71
6608763,8,1,1,0.11,0.57
6608980,2,1,1,0.33,0.14
6609241,7,1,1,0.13,0.50
6609426,13,3,3,0.19,0.93
6609489,0,1,1,1.00,0.00
6609807,18,1,2,0.05,1.29
6610436,24,1,1,0.04,1.71
6610496,4,5,1,0.56,0.29
6610775,20,2,7,0.09,1.43
6611087,2,1,1,0.33,0.14
6611483,4,3,1,0.43,0.29
6611649,3,2,1,0.40,0.21
6611882,1,1,2,0.50,0.07
6612441,21,4,3,0.16,1.50
6613335,3,1,1,0.25,0.21
6613366,1,1,2,0.50,0.07
6613688,7,2,1,0.22,0.50
6614249,1,1,2,0.50,0.07
6614555,2,1,1,0.33,0.14
6614961,9,3,1,0.25,0.64
6615275,0,1,1,1.00,0.00
6616838,1,1,2,0.50,0.07
6617358,0,1,1,1.00,0.00
6617602,10,1,2,0.09,0.71
6617749,0,1,1,1.00,0.00
6617847,1,1,2,0.50,0.07
6617861,0,2,1,1.00,0.00
6617969,7,2,1,0.22,0.50
6618162,7,3,1,0.30,0.50
6618221,12,1,1,0.08,0.86
6619025,0,1,1,1.00,0.00
6619439,0,2,1,1.00,0.00
6619768,1,1,2,0.50,0.07
6619910,0,1,1,1.00,0.00
6620327,2,6,1,0.75,0.14
6620772,1,1,2,0.50,0.07
6621230,10,2,2,0.17,0.71
6621360,2,2,1,0.50,0.14
6622523,2,1,1,0.33,0.14
6622974,0,1,1,1.00,0.00
6623031,1,1,2,0.50,0.07
6623398,0,1,1,1.00,0.00
6624233,13,1,3,0.07,0.93
6624419,3,1,1,0.25,0.21
6624449,1,1,2,0.50,0.07
6624900,6,3,1,0.33,0.43
6625262,6,3,1,0.33,0.43
6625270,13,1,3,0.07,0.93
6625464,1,2,2,0.67,0.07
6625470,8,2,1,0.20,0.57
6626519,7,2,1,0.22,0.50
6626560,1,1,2,0.50,0.07
6627013,2,1,1,0.33,0.14
6627311,23,4,1,0.15,1.64
6627685,1,1,2,0.50,0.07
6628009,5,1,5,0.17,0.36
6628084,0,1,1,1.00,0.00
6628135,4,2,1,0.33,0.29
6628619,1,3,2,0.75,0.07
6629093,1,2,2,0.67,0.07
6629504,7,2,1,0.22,0.50
6629975,0,1,1,1.00,0.00
6630851,3,2,1,0.40,0.21
6631179,2,2,1,0.50,0.14
6631236,15,3,1,0.17,1.07
6631881,7,3,1,0.30,0.50
6632236,6,2,1,0.25,0.43
6632684,4,1,1,0.20,0.29
6632761,8,2,1,0.20,0.57
6632796,3,1,1,0.25,0.21
6633370,0,1,1,1.00,0.00
6633824,3,1,1,0.25,0.21
6634967,1,3,2,0.75,0.07
6635151,1,4,2,0.80,0.07
6635449,2,2,1,0.50,0.14
6635910,3,1,1,0.25,0.21
6636063,2,1,1,0.33,0.14
6636307,7,1,1,0.13,0.50
6636396,0,2,1,1.00,0.00
6636489,2,1,1,0.33,0.14
6636541,0,1,1,1.00,0.00
6636717,4,1,1,0.20,0.29
6636935,3,2,1,0.40,0.21
6637207,12,1,1,0.08,0.86
6637335,2,1,1,0.33,0.14
6637928,1,1,2,0.50,0.07
6638080,3,1,1,0.25,0.21
6638290,2,1,1,0.33,0.14
6639181,19,3,1,0.14,1.36
6639870,7,4,1,0.36,0.50
6640121,4,1,1,0.20,0.29
6640754,0,1,1,1.00,0.00
6640792,6,2,1,0.25,0.43
6640939,2,1,1,0.33,0.14
6641562,0,2,1,1.00,0.00
6641580,2,1,1,0.33,0.14
6641631,0,1,1,1.00,0.00
6641683,6,1,1,0.14,0.43
6641904,2,1,1,0.33,0.14
6642934,0,1,1,1.00,0.00
6643072,2,4,1,0.67,0.14
6643722,22,4,1,0.15,1.57
6643731,1,1,2,0.50,0.07
6643902,0,1,1,1.00,0.00
6644398,3,1,1,0.25,0.21
6644791,1,2,2,0.67,0.07
6644797,8,1,1,0.11,0.57
6644828,6,1,1,0.14,0.43
6645016,0,1,1,1.00,0.00
6645711,0,1,1,1.00,0.00
6646304,1,1,2,0.50,0.07
6647411,19,6,1,0.24,1.36
6647515,0,3,1,1.00,0.00
6647581,32,3,1,0.09,2.29
6647645,9,1,1,0.10,0.64
6647914,0,1,1,1.00,0.00
6648189,0,1,1,1.00,0.00
6648587,17,1,1,0.06,1.21
6648754,12,1,1,0.08,0.86
6649031,0,1,1,1.00,0.00
6650083,2,2,1,0.50,0.14
6650164,11,2,1,0.15,0.79
6650591,3,3,1,0.50,0.21
6650702,0,1,1,1.00,0.00
6651368,5,1,5,0.17,0.36
6651406,17,3,1,0.15,1.21
6652063,0,2,1,1.00,0.00
6652908,1,1,2,0.50,0.07
6654126,1,4,2,0.80,0.07
6655147,0,1,1,1.00,0.00
6655301,2,1,1,0.33,0.14
6655355,3,1,1,0.25,0.21
6655545,6,3,1,0.33,0.43
6656038,7,1,1,0.13,0.50
6656558,2,2,1,0.50,0.14
6656712,14,1,1,0.07,1.00
6656773,1,3,2,0.75,0.07
6656778,2,1,1,0.33,0.14
6657014,7,2,1,0.22,0.50
6657634,10,3,2,0.23,0.71
6657831,0,1,1,1.00,0.00
6658111,2,2,1,0.50,0.14
6658154,18,2,2,0.10,1.29
6658326,0,2,1,1.00,0.00
6658363,2,2,1,0.50,0.14
6658490,1,1,2,0.50,0.07
6658624,4,1,1,0.20,0.29
6658837,7,1,1,0.13,0.50
6659328,4,1,1,0.20,0.29
6659593,5,2,5,0.29,0.36
6659694,0,1,1,1.00,0.00
6660489,2,3,1,0.60,0.14
6661066,6,1,1,0.14,0.43
6661315,5,1,5,0.17,0.36
6661354,6,2,1,0.25,0.43
6661388,7,3,1,0.30,0.50
6661469,0,2,1,1.00,0.00
6662018,3,3,1,0.50,0.21
6662060,5,1,5,0.17,0.36
6662215,9,1,1,0.10,0.64
6662891,12,1,1,0.08,0.86
6663469,2,2,1,0.50,0.14
6664240,3,1,1,0.25,0.21
6664600,2,2,1,0.50,0.14
6664967,1,1,2,0.50,0.07
6665448,1,1,2,0.50,0.07
6665902,1,1,2,0.50,0.07
6666205,8,1,1,0.11,0.57
6666246,12,2,1,0.14,0.86
6666715,2,1,1,0.33,0.14
6666968,2,1,1,0.33,0.14
6667078,12,2,1,0.14,0.86
6667311,3,2,1,0.40,0.21
6667377,1,1,2,0.50,0.07
6667583,0,1,1,1.00,0.00
6668192,15,6,1,0.29,1.07
6669206,9,1,1,0.10,0.64
6669978,1,1,2,0.50,0.07
6670003,3,2,1,0.40,0.21
6670174,5,1,5,0.17,0.36
6670384,4,1,1,0.20,0.29
6670475,0,1,1,1.00,0.00
6670950,3,1,1,0.25,0.21
6671152,1,2,2,0.67,0.07
6671370,8,1,1,0.11,0.57
6671584,13,5,3,0.28,0.93
6671645,4,1,1,0.20,0.29
6671703,3,3,1,0.50,0.21
6672120,3,2,1,0.40,0.21
6672152,13,2,3,0.13,0.93
6672386,5,2,5,0.29,0.36
6672781,1,3,2,0.75,0.07
6673113,5,1,5,0.17,0.36
6673175,3,1,1,0.25,0.21
6673328,3,2,1,0.40,0.21
6673414,3,1,1,0.25,0.21
6673495,0,1,1,1.00,0.00
6673786,2,1,1,0.33,0.14
6673873,3,1,1,0.25,0.21
6673947,1,1,2,0.50,0.07
6674001,1,2,2,0.67,0.07
6674081,0,2,1,1.00,0.00
6674862,4,2,1,0.33,0.29
6674938,0,1,1,1.00,0.00
6675242,6,1,1,0.14,0.43
6675355,0,1,1,1.00,0.00
6675439,0,1,1,1.00,0.00
6675464,9,1,1,0.10,0.64
6675771,3,6,1,0.67,0.21
6675928,4,1,1,0.20,0.29
6675956,8,3,1,0.27,0.57
6676357,11,1,1,0.08,0.79
6676470,1,4,2,0.80,0.07
6677421,0,1,1,1.00,0.00
6677858,4,1,1,0.20,0.29
6677887,10,1,2,0.09,0.71
6678128,1,1,2,0.50,0.07
6678172,2,1,1,0.33,0.14
6678206,8,1,1,0.11,0.57
6678247,1,1,2,0.50,0.07
6678248,3,1,1,0.25,0.21
6678475,5,1,5,0.17,0.36
6678522,3,6,1,0.67,0.21
6678566,0,2,1,1.00,0.00
6678737,12,13,1,0.52,0.86
6678843,1,1,2,0.50,0.07
6678857,0,1,1,1.00,0.00
6678897,9,2,1,0.18,0.64
6678903,6,2,1,0.25,0.43
6678957,1,2,2,0.67,0.07
6678975,1,3,2,0.75,0.07
6679028,5,1,5,0.17,0.36
6679131,22,3,1,0.12,1.57
6679231,9,2,1,0.18,0.64
6679259,2,1,1,0.33,0.14
6679305,7,2,1,0.22,0.50
6679430,4,1,1,0.20,0.29
6679457,9,2,1,0.18,0.64
6679599,5,1,5,0.17,0.36
6679825,10,1,2,0.09,0.71
6680032,1,1,2,0.50,0.07
6680058,11,1,1,0.08,0.79
6680112,1,1,2,0.50,0.07
6680276,4,1,1,0.20,0.29
6681013,19,1,1,0.05,1.36
6681066,7,3,1,0.30,0.50
6681649,2,3,1,0.60,0.14
6681954,2,1,1,0.33,0.14
6682134,22,3,1,0.12,1.57
6682831,4,1,1,0.20,0.29
6683265,0,3,1,1.00,0.00
6684679,1,3,2,0.75,0.07
6684703,26,2,4,0.07,1.86
6684835,1,4,2,0.80,0.07
6685788,6,3,1,0.33,0.43
6686229,4,1,1,0.20,0.29
6686781,4,1,1,0.20,0.29
6687555,2,1,1,0.33,0.14
6687685,0,1,1,1.00,0.00
6688034,1,1,2,0.50,0.07
6688882,0,1,1,1.00,0.00
6689600,0,1,1,1.00,0.00
6689656,8,4,1,0.33,0.57
6689719,1,1,2,0.50,0.07
6689731,1,1,2,0.50,0.07
6689926,1,1,2,0.50,0.07
6689953,4,1,1,0.20,0.29
6689959,0,1,1,1.00,0.00
6690413,2,1,1,0.33,0.14
6690694,3,1,1,0.25,0.21
6691383,2,1,1,0.33,0.14
6691601,6,1,1,0.14,0.43
6691939,3,3,1,0.50,0.21
6693687,1,1,2,0.50,0.07
6694870,21,4,3,0.16,1.50
6695363,3,1,1,0.25,0.21
6696030,8,1,1,0.11,0.57
6696411,2,1,1,0.33,0.14
6697194,6,1,1,0.14,0.43
6698269,0,1,1,1.00,0.00
6698621,4,1,1,0.20,0.29
6698837,2,1,1,0.33,0.14
6698843,4,1,1,0.20,0.29
6699273,10,3,2,0.23,0.71
6699822,4,2,1,0.33,0.29
6700273,9,2,1,0.18,0.64
6700379,17,3,1,0.15,1.21
6700601,1,1,2,0.50,0.07
6700766,0,1,1,1.00,0.00
6700850,6,2,1,0.25,0.43
6701121,0,1,1,1.00,0.00
6701238,0,1,1,1.00,0.00
6701712,5,1,5,0.17,0.36
6701887,6,3,1,0.33,0.43
6702381,4,1,1,0.20,0.29
6702848,2,3,1,0.60,0.14
6703259,2,1,1,0.33,0.14
6703961,2,3,1,0.60,0.14
6704157,0,3,1,1.00,0.00
6704990,2,2,1,0.50,0.14
6704998,3,1,1,0.25,0.21
6705118,6,1,1,0.14,0.43
6705753,2,1,1,0.33,0.14
6705857,6,1,1,0.14,0.43
6705969,2,2,1,0.50,0.14
6706373,0,1,1,1.00,0.00
6706557,5,2,5,0.29,0.36
6706818,6,2,1,0.25,0.43
6707353,7,5,1,0.42,0.50
6707439,27,5,2,0.16,1.93
6707621,0,1,1,1.00,0.00
6707807,3,1,1,0.25,0.21
6707867,11,1,1,0.08,0.79
6707876,4,1,1,0.20,0.29
6708000,2,1,1,0.33,0.14
6708411,0,1,1,1.00,0.00
6708727,5,1,5,0.17,0.36
6708939,9,3,1,0.25,0.64
6709033,19,1,1,0.05,1.36
6709160,3,1,1,0.25,0.21
6709196,1,1,2,0.50,0.07
6709363,0,1,1,1.00,0.00
6709440,17,1,1,0.06,1.21
6710101,19,5,1,0.21,1.36
6710876,1,1,2,0.50,0.07
6711258,2,1,1,0.33,0.14
6711935,0,1,1,1.00,0.00
6712275,11,4,1,0.27,0.79
6712565,2,1,1,0.33,0.14
6712977,0,1,1,1.00,0.00
6713228,9,2,1,0.18,0.64
6713385,0,1,1,1.00,0.00
6713801,4,1,1,0.20,0.29
6714157,6,1,1,0.14,0.43
6714294,1,2,2,0.67,0.07
6714419,2,1,1,0.33,0.14
6715063,4,1,1,0.20,0.29
6716342,5,1,5,0.17,0.36
6716369,3,1,1,0.25,0.21
6717256,4,1,1,0.20,0.29
6717315,2,2,1,0.50,0.14
6717595,11,7,1,0.39,0.79
6717793,3,1,1,0.25,0.21
6717870,1,1,2,0.50,0.07
6718434,0,2,1,1.00,0.00
6718872,4,1,1,0.20,0.29
6719701,3,3,1,0.50,0.21
6720888,0,2,1,1.00,0.00
6721253,2,1,1,0.33,0.14
6721414,3,1,1,0.25,0.21
6721479,11,3,1,0.21,0.79
6721485,8,7,1,0.47,0.57
6721494,8,1,1,0.11,0.57
6722550,2,2,1,0.50,0.14
6723167,0,1,1,1.00,0.00
6723227,5,1,5,0.17,0.36
6724604,0,1,1,1.00,0.00
6725248,3,1,1,0.25,0.21
6726056,5,3,5,0.38,0.36
6726113,2,4,1,0.67,0.14
6726940,4,1,1,0.20,0.29
6727557,1,4,2,0.80,0.07
6728600,2,4,1,0.67,0.14
6729653,2,5,1,0.71,0.14
6729705,7,2,1,0.22,0.50
6730367,3,2,1,0.40,0.21
6730821,1,2,2,0.67,0.07
6731747,2,1,1,0.33,0.14
6731914,10,3,2,0.23,0.71
6732527,1,2,2,0.67,0.07
6732657,0,1,1,1.00,0.00
6732797,0,1,1,1.00,0.00
6732832,3,1,1,0.25,0.21
6733074,2,1,1,0.33,0.14
6733210,1,1,2,0.50,0.07
6733525,2,1,1,0.33,0.14
6733674,3,2,1,0.40,0.21
6733697,5,3,5,0.38,0.36
6733733,1,4,2,0.80,0.07
6733765,1,1,2,0.50,0.07
6734700,3,1,1,0.25,0.21
6735094,10,1,2,0.09,0.71
6736241,7,1,1,0.13,0.50
6736714,0,1,1,1.00,0.00
6736787,6,2,1,0.25,0.43
6737335,7,2,1,0.22,0.50
6738539,0,1,1,1.00,0.00
6739541,1,2,2,0.67,0.07
6739818,2,2,1,0.50,0.14
6740359,6,1,1,0.14,0.43
6741090,2,1,1,0.33,0.14
6741296,5,2,5,0.29,0.36
6741714,0,1,1,1.00,0.00
6742231,5,4,5,0.44,0.36
6742436,6,2,1,0.25,0.43
6744722,7,1,1,0.13,0.50
6744850,8,7,1,0.47,0.57
6745100,4,1,1,0.20,0.29
6745182,1,1,2,0.50,0.07
6745520,4,1,1,0.20,0.29
6745611,9,1,1,0.10,0.64
6746818,13,4,3,0.24,0.93
6746987,4,2,1,0.33,0.29
6747427,3,1,1,0.25,0.21
6748466,1,1,2,0.50,0.07
6748730,0,1,1,1.00,0.00
6748893,3,1,1,0.25,0.21
6748969,10,7,2,0.41,0.71
6749397,0,1,1,1.00,0.00
6749421,0,1,1,1.00,0.00
6749686,0,1,1,1.00,0.00
6749731,3,5,1,0.63,0.21
6750401,11,2,1,0.15,0.79
6750489,3,1,1,0.25,0.21
6751912,2,1,1,0.33,0.14
6752479,6,1,1,0.14,0.43
6753429,1,1,2,0.50,0.07
6753715,4,2,1,0.33,0.29
6753914,10,1,2,0.09,0.71
6754574,0,1,1,1.00,0.00
6754607,5,2,5,0.29,0.36
6755089,3,1,1,0.25,0.21
6755708,4,3,1,0.43,0.29
6755866,4,3,1,0.43,0.29
6756392,3,3,1,0.50,0.21
6756413,0,1,1,1.00,0.00
6756774,6,1,1,0.14,0.43
6756995,2,1,1,0.33,0.14
6757033,0,1,1,1.00,0.00
6757606,1,2,2,0.67,0.07
6757684,1,1,2,0.50,0.07
6757821,10,1,2,0.09,0.71
6757832,0,1,1,1.00,0.00
6758123,7,1,1,0.13,0.50
6758701,0,1,1,1.00,0.00
6759510,2,1,1,0.33,0.14
6759543,6,5,1,0.45,0.43
6759743,6,3,1,0.33,0.43
6759830,1,1,2,0.50,0.07
6760999,0,3,1,1.00,0.00
6761950,8,1,1,0.11,0.57
6762694,1,1,2,0.50,0.07
6762750,7,2,1,0.22,0.50
6763196,1,1,2,0.50,0.07
6763541,1,1,2,0.50,0.07
6763681,2,1,1,0.33,0.14
6763878,5,1,5,0.17,0.36
6764686,7,1,1,0.13,0.50
6765250,3,2,1,0.40,0.21
6765709,2,3,1,0.60,0.14
6766285,1,1,2,0.50,0.07
6766559,1,1,2,0.50,0.07
6767637,0,1,1,1.00,0.00
6768121,7,2,1,0.22,0.50
6768124,0,1,1,1.00,0.00
6768153,0,2,1,1.00,0.00
6768369,1,1,2,0.50,0.07
6768458,1,1,2,0.50,0.07
6768744,2,2,1,0.50,0.14
6769455,2,1,1,0.33,0.14
6770009,10,2,2,0.17,0.71
6770010,16,2,2,0.11,1.14
6770383,4,1,1,0.20,0.29
6771157,3,3,1,0.50,0.21
6771781,1,1,2,0.50,0.07
6772690,14,1,1,0.07,1.00
6772709,0,1,1,1.00,0.00
6772782,1,2,2,0.67,0.07
6773884,6,2,1,0.25,0.43
6774183,1,4,2,0.80,0.07
6774293,0,1,1,1.00,0.00
6774537,10,1,2,0.09,0.71
6774694,3,3,1,0.50,0.21
6774946,4,1,1,0.20,0.29
6775038,2,1,1,0.33,0.14
6775274,4,2,1,0.33,0.29
6775539,1,1,2,0.50,0.07
6775627,2,2,1,0.50,0.14
6775642,4,2,1,0.33,0.29
6775720,3,1,1,0.25,0.21
6775858,14,3,1,0.18,1.00
6776206,5,1,5,0.17,0.36
6776218,4,1,1,0.20,0.29
6776372,6,1,1,0.14,0.43
6776419,4,3,1,0.43,0.29
6776634,2,1,1,0.33,0.14
6776914,4,1,1,0.20,0.29
6777137,1,2,2,0.67,0.07
6777138,12,2,1,0.14,0.86
6777416,3,1,1,0.25,0.21
6777694,1,1,2,0.50,0.07
6777892,2,1,1,0.33,0.14
6778346,6,1,1,0.14,0.43
6778402,7,1,1,0.13,0.50
6778573,19,2,1,0.10,1.36
6778587,2,3,1,0.60,0.14
6779644,6,1,1,0.14,0.43
6780040,2,1,1,0.33,0.14
6780181,3,1,1,0.25,0.21
6780753,3,1,1,0.25,0.21
6780929,4,3,1,0.43,0.29
6781014,6,4,1,0.40,0.43
6781035,3,1,1,0.25,0.21
6781120,13,1,3,0.07,0.93
6783024,5,2,5,0.29,0.36
6783085,0,1,1,1.00,0.00
6783238,7,3,1,0.30,0.50
6783589,2,1,1,0.33,0.14
6784067,0,1,1,1.00,0.00
6784227,8,3,1,0.27,0.57
6784959,0,1,1,1.00,0.00
6785075,3,6,1,0.67,0.21
6787086,16,1,2,0.06,1.14
6787098,5,1,5,0.17,0.36
6787380,1,2,2,0.67,0.07
6787396,7,1,1,0.13,0.50
6788210,2,1,1,0.33,0.14
6788580,2,1,1,0.33,0.14
6790080,1,7,2,0.88,0.07
6790126,14,2,1,0.13,1.00
6790169,9,1,1,0.10,0.64
6790504,6,2,1,0.25,0.43
6790708,3,2,1,0.40,0.21
6790769,14,4,1,0.22,1.00
6791530,1,1,2,0.50,0.07
6791659,1,2,2,0.67,0.07
6791718,2,2,1,0.50,0.14
6791959,2,1,1,0.33,0.14
6792409,1,1,2,0.50,0.07
6793878,3,3,1,0.50,0.21
6794236,8,2,1,0.20,0.57
6794308,8,2,1,0.20,0.57
6794582,4,1,1,0.20,0.29
6794959,7,1,1,0.13,0.50
6795094,0,1,1,1.00,0.00
6795667,2,1,1,0.33,0.14
6796131,5,1,5,0.17,0.36
6796765,2,1,1,0.33,0.14
6796813,7,1,1,0.13,0.50
6797824,8,2,1,0.20,0.57
6798032,8,1,1,0.11,0.57
6799345,3,1,1,0.25,0.21
6799770,1,2,2,0.67,0.07
6799933,3,3,1,0.50,0.21
6800086,7,3,1,0.30,0.50
6800246,3,1,1,0.25,0.21
6800457,3,2,1,0.40,0.21
6802415,0,1,1,1.00,0.00
6802478,4,2,1,0.33,0.29
6803166,8,1,1,0.11,0.57
6804278,0,5,1,1.00,0.00
6806343,0,2,1,1.00,0.00
6806407,3,1,1,0.25,0.21
6806529,3,1,1,0.25,0.21
6806745,3,8,1,0.73,0.21
6806898,0,1,1,1.00,0.00
6807046,3,1,1,0.25,0.21
6807475,14,2,1,0.13,1.00
6807964,2,3,1,0.60,0.14
6808419,3,1,1,0.25,0.21
6808759,18,1,2,0.05,1.29
6809350,0,1,1,1.00,0.00
6809490,4,2,1,0.33,0.29
6809713,0,1,1,1.00,0.00
6810491,8,2,1,0.20,0.57
6811197,1,2,2,0.67,0.07
6811853,3,2,1,0.40,0.21
6812457,4,1,1,0.20,0.29
